date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Result(home_team),,home advantage,,home-score(skaliert),away_score(skaliert)
21/06/2008,South Africa,Sierra Leone,0,0,FIFA World Cup qualification,Atteridgeville,South Africa,FALSE,0,,1,,0,0
21/06/2008,Saint Lucia,Guatemala,1,3,FIFA World Cup qualification,Los Angeles,United States,TRUE,-1,,0,,0.032258065,0.142857143
21/06/2008,Tunisia,Burundi,2,1,FIFA World Cup qualification,Radès,Tunisia,FALSE,1,,1,,0.064516129,0.047619048
21/06/2008,Zambia,Eswatini,1,0,FIFA World Cup qualification,Chililabombwe,Zambia,FALSE,1,,1,,0.032258065,0
22/06/2008,Australia,China PR,0,1,FIFA World Cup qualification,Sydney,Australia,FALSE,-1,,1,,0,0.047619048
22/06/2008,Barbados,United States,0,1,FIFA World Cup qualification,Bridgetown,Barbados,FALSE,-1,,1,,0,0.047619048
22/06/2008,Benin,Niger,2,0,FIFA World Cup qualification,Cotonou,Benin,FALSE,1,,1,,0.064516129,0
22/06/2008,Bermuda,Trinidad and Tobago,0,2,FIFA World Cup qualification,Hamilton,Bermuda,FALSE,-1,,1,,0,0.095238095
22/06/2008,Cape Verde,Mauritius,3,1,FIFA World Cup qualification,Praia,Cape Verde,FALSE,1,,1,,0.096774194,0.047619048
22/06/2008,Congo,Chad,2,0,FIFA World Cup qualification,Brazzaville,Congo,FALSE,1,,1,,0.064516129,0
22/06/2008,DR Congo,Djibouti,5,1,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE,1,,1,,0.161290323,0.047619048
22/06/2008,Cuba,Antigua and Barbuda,4,0,FIFA World Cup qualification,Havana,Cuba,FALSE,1,,1,,0.129032258,0
22/06/2008,Curaçao,Haiti,0,1,FIFA World Cup qualification,Willemstad,Curaçao,TRUE,-1,,1,,0,0.047619048
22/06/2008,Egypt,Malawi,2,0,FIFA World Cup qualification,Cairo,Egypt,FALSE,1,,1,,0.064516129,0
22/06/2008,El Salvador,Panama,3,1,FIFA World Cup qualification,San Salvador,El Salvador,FALSE,1,,1,,0.096774194,0.047619048
22/06/2008,Ghana,Gabon,2,0,FIFA World Cup qualification,Accra,Ghana,FALSE,1,,1,,0.064516129,0
22/06/2008,Guinea,Namibia,4,0,FIFA World Cup qualification,Conakry,Guinea,FALSE,1,,1,,0.129032258,0
22/06/2008,Guyana,Suriname,1,2,FIFA World Cup qualification,Providence,Guyana,FALSE,-1,,1,,0.032258065,0.095238095
22/06/2008,Iran,Kuwait,2,0,FIFA World Cup qualification,Tehran,Iran,FALSE,1,,1,,0.064516129,0
22/06/2008,Iraq,Qatar,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE,-1,,0,,0,0.047619048
22/06/2008,Ivory Coast,Botswana,4,0,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE,1,,1,,0.129032258,0
22/06/2008,Japan,Bahrain,1,0,FIFA World Cup qualification,Saitama,Japan,FALSE,1,,1,,0.032258065,0
22/06/2008,Jordan,Turkmenistan,2,0,FIFA World Cup qualification,Amman,Jordan,FALSE,1,,1,,0.064516129,0
22/06/2008,South Korea,North Korea,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE,0,,1,,0,0
22/06/2008,Lebanon,Singapore,1,2,FIFA World Cup qualification,Beirut,Lebanon,FALSE,-1,,1,,0.032258065,0.095238095
22/06/2008,Mali,Sudan,3,0,FIFA World Cup qualification,Bamako,Mali,FALSE,1,,1,,0.096774194,0
22/06/2008,Mozambique,Madagascar,3,0,FIFA World Cup qualification,Maputo,Mozambique,FALSE,1,,1,,0.096774194,0
22/06/2008,Oman,Thailand,2,1,FIFA World Cup qualification,Muscat,Oman,FALSE,1,,1,,0.064516129,0.047619048
22/06/2008,Saudi Arabia,Uzbekistan,4,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE,1,,1,,0.129032258,0
22/06/2008,Spain,Italy,0,0,UEFA Euro,Vienna,Austria,TRUE,0,,0,,0,0
22/06/2008,United Arab Emirates,Syria,1,3,FIFA World Cup qualification,Al Ain,United Arab Emirates,FALSE,-1,,1,,0.032258065,0.142857143
22/06/2008,Zimbabwe,Kenya,0,0,FIFA World Cup qualification,Harare,Zimbabwe,FALSE,0,,1,,0,0
23/06/2008,Angola,Uganda,0,0,FIFA World Cup qualification,Luanda,Angola,FALSE,0,,1,,0,0
25/06/2008,Germany,Turkey,3,2,UEFA Euro,Basel,Switzerland,TRUE,1,,0,,0.096774194,0.095238095
26/06/2008,Russia,Spain,0,3,UEFA Euro,Vienna,Austria,TRUE,-1,,0,,0,0.142857143
28/06/2008,Gabon,Lesotho,2,0,FIFA World Cup qualification,Libreville,Gabon,FALSE,1,,1,,0.064516129,0
29/06/2008,Germany,Spain,0,1,UEFA Euro,Vienna,Austria,TRUE,-1,,0,,0,0.047619048
07/07/2008,Solomon Islands,Vanuatu,1,2,Friendly,Honiara,Solomon Islands,FALSE,-1,,1,,0.032258065,0.095238095
07/07/2008,Sápmi,Iraqi Kurdistan,2,2,Viva World Cup,Gällivare,Sweden,FALSE,0,,0,,0.064516129,0.095238095
08/07/2008,Trinidad and Tobago,Guyana,2,0,Friendly,Macoya,Trinidad and Tobago,FALSE,1,,1,,0.064516129,0
08/07/2008,Provence,Padania,1,6,Viva World Cup,Gällivare,Sweden,TRUE,-1,,0,,0.032258065,0.285714286
09/07/2008,Provence,Iraqi Kurdistan,0,3,Viva World Cup,Malmberget,Sweden,TRUE,-1,,0,,0,0.142857143
09/07/2008,Sápmi,Arameans Suryoye,0,1,Viva World Cup,Gällivare,Sweden,FALSE,-1,,0,,0,0.047619048
10/07/2008,Arameans Suryoye,Provence,5,0,Viva World Cup,Malmberget,Sweden,TRUE,1,,0,,0.161290323,0
10/07/2008,Padania,Iraqi Kurdistan,2,1,Viva World Cup,Gällivare,Sweden,TRUE,1,,0,,0.064516129,0.047619048
11/07/2008,Sápmi,Padania,0,2,Viva World Cup,Malmberget,Sweden,FALSE,-1,,0,,0,0.095238095
11/07/2008,Iraqi Kurdistan,Arameans Suryoye,0,0,Viva World Cup,Gällivare,Sweden,TRUE,0,,0,,0,0
12/07/2008,Padania,Arameans Suryoye,4,1,Viva World Cup,Malmberget,Sweden,TRUE,1,,0,,0.129032258,0.047619048
12/07/2008,Sápmi,Provence,4,2,Viva World Cup,Gällivare,Sweden,FALSE,1,,0,,0.129032258,0.095238095
13/07/2008,Sápmi,Iraqi Kurdistan,3,1,Viva World Cup,Malmberget,Sweden,FALSE,1,,0,,0.096774194,0.047619048
13/07/2008,Padania,Arameans Suryoye,2,0,Viva World Cup,Gällivare,Sweden,TRUE,1,,0,,0.064516129,0
17/07/2008,Trinidad and Tobago,Curaçao,2,0,Friendly,Macoya,Trinidad and Tobago,FALSE,1,,1,,0.064516129,0
19/07/2008,Madagascar,Eswatini,1,1,COSAFA Cup qualification,Witbank,South Africa,TRUE,0,,0,,0.032258065,0.047619048
19/07/2008,Mauritius,Seychelles,0,7,COSAFA Cup qualification,Witbank,South Africa,TRUE,-1,,0,,0,0.333333333
20/07/2008,Comoros,Namibia,0,3,COSAFA Cup qualification,Secunda,South Africa,TRUE,-1,,0,,0,0.142857143
20/07/2008,El Salvador,Guatemala,0,0,Friendly,Los Angeles,United States,TRUE,0,,0,,0,0
20/07/2008,Lesotho,Malawi,0,1,COSAFA Cup qualification,Secunda,South Africa,TRUE,-1,,0,,0,0.047619048
21/07/2008,Madagascar,Seychelles,1,1,COSAFA Cup qualification,Witbank,South Africa,TRUE,0,,0,,0.032258065,0.047619048
21/07/2008,Mauritius,Eswatini,1,1,COSAFA Cup qualification,Witbank,South Africa,TRUE,0,,0,,0.032258065,0.047619048
22/07/2008,Comoros,Malawi,0,1,COSAFA Cup qualification,Secunda,South Africa,TRUE,-1,,0,,0,0.047619048
22/07/2008,India,Malaysia,1,1,Friendly,Hyderabad,India,FALSE,0,,1,,0.032258065,0.047619048
22/07/2008,Lesotho,Namibia,1,1,COSAFA Cup qualification,Secunda,South Africa,TRUE,0,,0,,0.032258065,0.047619048
23/07/2008,Madagascar,Mauritius,2,1,COSAFA Cup qualification,Witbank,South Africa,TRUE,1,,0,,0.064516129,0.047619048
23/07/2008,Seychelles,Eswatini,0,1,COSAFA Cup qualification,Witbank,South Africa,TRUE,-1,,0,,0,0.047619048
24/07/2008,Comoros,Lesotho,0,1,COSAFA Cup qualification,Secunda,South Africa,TRUE,-1,,0,,0,0.047619048
24/07/2008,Malawi,Namibia,0,1,COSAFA Cup qualification,Secunda,South Africa,TRUE,-1,,0,,0,0.047619048
26/07/2008,El Salvador,Jamaica,0,0,Friendly,Frisco,United States,TRUE,0,,0,,0,0
26/07/2008,South Africa,Namibia,1,0,COSAFA Cup,Witbank,South Africa,FALSE,1,,1,,0.032258065,0
27/07/2008,Botswana,Mozambique,0,2,COSAFA Cup,Secunda,South Africa,TRUE,-1,,0,,0,0.095238095
27/07/2008,Curaçao,Aruba,0,0,CFU Caribbean Cup qualification,Willemstad,Curaçao,TRUE,0,,1,,0,0
27/07/2008,Zambia,Zimbabwe,0,0,COSAFA Cup,Secunda,South Africa,TRUE,0,,0,,0,0
29/07/2008,Grenada,Aruba,3,1,CFU Caribbean Cup qualification,Willemstad,Curaçao,TRUE,1,,0,,0.096774194,0.047619048
30/07/2008,India,Afghanistan,1,0,AFC Challenge Cup,Hyderabad,India,FALSE,1,,1,,0.032258065,0
30/07/2008,Madagascar,Mozambique,1,2,COSAFA Cup,Bushbuckridge,South Africa,TRUE,-1,,0,,0.032258065,0.095238095
30/07/2008,South Africa,Zambia,1,0,COSAFA Cup,Bushbuckridge,South Africa,FALSE,1,,1,,0.032258065,0
30/07/2008,Trinidad and Tobago,Haiti,2,0,Friendly,Macoya,Trinidad and Tobago,FALSE,1,,1,,0.064516129,0
30/07/2008,Turkmenistan,Tajikistan,0,0,AFC Challenge Cup,Hyderabad,India,TRUE,0,,0,,0,0
31/07/2008,Myanmar,Nepal,3,0,AFC Challenge Cup,Hyderabad,India,TRUE,1,,0,,0.096774194,0
31/07/2008,Curaçao,Grenada,2,0,CFU Caribbean Cup qualification,Willemstad,Curaçao,FALSE,1,,1,,0.064516129,0
31/07/2008,North Korea,Sri Lanka,3,0,AFC Challenge Cup,Hyderabad,India,TRUE,1,,0,,0.096774194,0
01/08/2008,Afghanistan,Turkmenistan,0,5,AFC Challenge Cup,Hyderabad,India,TRUE,-1,,0,,0,0.238095238
01/08/2008,India,Tajikistan,1,1,AFC Challenge Cup,Hyderabad,India,FALSE,0,,1,,0.032258065,0.047619048
02/08/2008,Nepal,North Korea,0,1,AFC Challenge Cup,Hyderabad,India,TRUE,-1,,0,,0,0.047619048
02/08/2008,Sri Lanka,Myanmar,1,3,AFC Challenge Cup,Hyderabad,India,TRUE,-1,,0,,0.032258065,0.142857143
03/08/2008,Afghanistan,Tajikistan,0,4,AFC Challenge Cup,Hyderabad,India,TRUE,-1,,0,,0,0.19047619
03/08/2008,India,Turkmenistan,2,1,AFC Challenge Cup,Hyderabad,India,FALSE,1,,1,,0.064516129,0.047619048
03/08/2008,Madagascar,Zambia,0,2,COSAFA Cup,Bushbuckridge,South Africa,TRUE,-1,,0,,0,0.095238095
03/08/2008,South Africa,Mozambique,2,1,COSAFA Cup,Bushbuckridge,South Africa,FALSE,1,,1,,0.064516129,0.047619048
04/08/2008,North Korea,Myanmar,1,0,AFC Challenge Cup,Hyderabad,India,TRUE,1,,0,,0.032258065,0
04/08/2008,Nepal,Sri Lanka,3,0,AFC Challenge Cup,Hyderabad,India,TRUE,1,,0,,0.096774194,0
06/08/2008,Guatemala,Bolivia,3,0,Friendly,"Washington, D.C.",United States,TRUE,1,,0,,0.096774194,0
07/08/2008,India,Myanmar,1,0,AFC Challenge Cup,Hyderabad,India,FALSE,1,,1,,0.032258065,0
07/08/2008,Iran,Palestine,3,0,WAFF Championship,Tehran,Iran,FALSE,1,,1,,0.096774194,0
07/08/2008,North Korea,Tajikistan,0,1,AFC Challenge Cup,Hyderabad,India,TRUE,-1,,0,,0,0.047619048
07/08/2008,Syria,Jordan,0,0,WAFF Championship,Tehran,Iran,TRUE,0,,0,,0,0
08/08/2008,Guyana,Dominica,3,0,CFU Caribbean Cup qualification,Providence,Guyana,FALSE,1,,1,,0.096774194,0
09/08/2008,Dominica,Suriname,1,3,CFU Caribbean Cup qualification,Blairmont,Guyana,TRUE,-1,,0,,0.032258065,0.142857143
09/08/2008,Oman,Syria,1,2,WAFF Championship,Tehran,Iran,TRUE,-1,,0,,0.032258065,0.095238095
09/08/2008,Palestine,Qatar,0,1,WAFF Championship,Tehran,Iran,TRUE,-1,,0,,0,0.047619048
10/08/2008,Guyana,Suriname,1,1,CFU Caribbean Cup qualification,Providence,Guyana,FALSE,0,,1,,0.032258065,0.047619048
10/08/2008,Haiti,Trinidad and Tobago,1,0,Friendly,Port-au-Prince,Haiti,FALSE,1,,1,,0.032258065,0
11/08/2008,Iran,Qatar,6,1,WAFF Championship,Tehran,Iran,FALSE,1,,1,,0.193548387,0.047619048
13/08/2008,Myanmar,North Korea,0,4,AFC Challenge Cup,New Delhi,India,TRUE,-1,,0,,0,0.19047619
13/08/2008,India,Tajikistan,4,1,AFC Challenge Cup,New Delhi,India,FALSE,1,,1,,0.129032258,0.047619048
13/08/2008,Iran,Syria,2,0,WAFF Championship,Tehran,Iran,FALSE,1,,1,,0.064516129,0
13/08/2008,Jordan,Qatar,3,0,WAFF Championship,Tehran,Iran,TRUE,1,,0,,0.096774194,0
14/08/2008,El Salvador,Trinidad and Tobago,1,3,Friendly,"Washington, D.C.",United States,TRUE,-1,,0,,0.032258065,0.142857143
15/08/2008,Iran,Jordan,2,1,WAFF Championship,Tehran,Iran,FALSE,1,,1,,0.064516129,0.047619048
19/08/2008,Australia,South Africa,2,2,Friendly,London,England,TRUE,0,,0,,0.064516129,0.095238095
19/08/2008,Gabon,Mali,1,0,Friendly,Mantes-la-Ville,France,TRUE,1,,0,,0.032258065,0
20/08/2008,Albania,Liechtenstein,2,0,Friendly,Tirana,Albania,FALSE,1,,1,,0.064516129,0
20/08/2008,Algeria,United Arab Emirates,1,0,Friendly,Le Touquet-Paris-Plage,France,TRUE,1,,0,,0.032258065,0
20/08/2008,Bahrain,Burkina Faso,3,1,Friendly,Manama,Bahrain,FALSE,1,,1,,0.096774194,0.047619048
20/08/2008,Belarus,Argentina,0,0,Friendly,Minsk,Belarus,FALSE,0,,1,,0,0
20/08/2008,Bolivia,Panama,1,0,Friendly,Santa Cruz,Bolivia,FALSE,1,,1,,0.032258065,0
20/08/2008,Bosnia and Herzegovina,Bulgaria,1,2,Friendly,Zenica,Bosnia and Herzegovina,FALSE,-1,,1,,0.032258065,0.095238095
20/08/2008,Canada,Jamaica,1,1,FIFA World Cup qualification,Toronto,Canada,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Colombia,Ecuador,0,1,Friendly,East Rutherford,United States,TRUE,-1,,0,,0,0.047619048
20/08/2008,DR Congo,Togo,2,1,Friendly,Dreux,France,TRUE,1,,0,,0.064516129,0.047619048
20/08/2008,Costa Rica,El Salvador,1,0,FIFA World Cup qualification,San José,Costa Rica,FALSE,1,,1,,0.032258065,0
20/08/2008,Cuba,Trinidad and Tobago,1,3,FIFA World Cup qualification,Havana,Cuba,FALSE,-1,,1,,0.032258065,0.142857143
20/08/2008,Denmark,Spain,0,3,Friendly,Copenhagen,Denmark,FALSE,-1,,1,,0,0.142857143
20/08/2008,England,Czech Republic,2,2,Friendly,London,England,FALSE,0,,1,,0.064516129,0.095238095
20/08/2008,Estonia,Malta,2,1,Friendly,Tallinn,Estonia,FALSE,1,,1,,0.064516129,0.047619048
20/08/2008,Finland,Israel,2,0,Friendly,Tampere,Finland,FALSE,1,,1,,0.064516129,0
20/08/2008,Germany,Belgium,2,0,Friendly,Nuremberg,Germany,FALSE,1,,1,,0.064516129,0
20/08/2008,Guatemala,United States,0,1,FIFA World Cup qualification,Guatemala City,Guatemala,FALSE,-1,,1,,0,0.047619048
20/08/2008,Guinea,Ivory Coast,1,2,Friendly,Chantilly,France,TRUE,-1,,0,,0.032258065,0.095238095
20/08/2008,Haiti,Suriname,2,2,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE,0,,1,,0.064516129,0.095238095
20/08/2008,Hungary,Montenegro,3,3,Friendly,Budapest,Hungary,FALSE,0,,1,,0.096774194,0.142857143
20/08/2008,Iceland,Azerbaijan,1,1,Friendly,Reykjavík,Iceland,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Italy,Austria,2,2,Friendly,Nice,France,TRUE,0,,0,,0.064516129,0.095238095
20/08/2008,Japan,Uruguay,1,3,Friendly,Sapporo,Japan,FALSE,-1,,1,,0.032258065,0.142857143
20/08/2008,Kazakhstan,Andorra,3,0,FIFA World Cup qualification,Almaty,Kazakhstan,FALSE,1,,1,,0.096774194,0
20/08/2008,Libya,Senegal,0,0,Friendly,Tripoli,Libya,FALSE,0,,1,,0,0
20/08/2008,Lithuania,Moldova,3,0,Friendly,Marijampolė,Lithuania,FALSE,1,,1,,0.096774194,0
20/08/2008,Luxembourg,North Macedonia,1,4,Friendly,Luxembourg,Luxembourg,FALSE,-1,,1,,0.032258065,0.19047619
20/08/2008,Mexico,Honduras,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE,1,,1,,0.064516129,0.047619048
20/08/2008,Morocco,Benin,3,1,Friendly,Rabat,Morocco,FALSE,1,,1,,0.096774194,0.047619048
20/08/2008,Mozambique,Eswatini,3,0,Friendly,Maputo,Mozambique,FALSE,1,,1,,0.096774194,0
20/08/2008,Norway,Republic of Ireland,1,1,Friendly,Oslo,Norway,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Oman,Uzbekistan,2,0,Friendly,Muscat,Oman,FALSE,1,,1,,0.064516129,0
20/08/2008,Portugal,Faroe Islands,5,0,Friendly,Aveiro,Portugal,FALSE,1,,1,,0.161290323,0
20/08/2008,Qatar,Tajikistan,5,0,Friendly,Doha,Qatar,FALSE,1,,1,,0.161290323,0
20/08/2008,Romania,Latvia,1,0,Friendly,Urziceni,Romania,FALSE,1,,1,,0.032258065,0
20/08/2008,Russia,Netherlands,1,1,Friendly,Moscow,Russia,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Saudi Arabia,Paraguay,1,1,Friendly,Nyon,Switzerland,TRUE,0,,0,,0.032258065,0.047619048
20/08/2008,Scotland,Northern Ireland,0,0,Friendly,Glasgow,Scotland,FALSE,0,,1,,0,0
20/08/2008,Slovakia,Greece,0,2,Friendly,Bratislava,Slovakia,FALSE,-1,,1,,0,0.095238095
20/08/2008,Slovenia,Croatia,2,3,Friendly,Maribor,Slovenia,FALSE,-1,,1,,0.064516129,0.142857143
20/08/2008,Sudan,Egypt,4,0,Friendly,Omdurman,Sudan,FALSE,1,,1,,0.129032258,0
20/08/2008,Sweden,France,2,3,Friendly,Gothenburg,Sweden,FALSE,-1,,1,,0.064516129,0.142857143
20/08/2008,Switzerland,Cyprus,4,1,Friendly,Geneva,Switzerland,FALSE,1,,1,,0.129032258,0.047619048
20/08/2008,Tanzania,Ghana,1,1,Friendly,Arusha,Tanzania,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Tunisia,Angola,1,1,Friendly,Monastir,Tunisia,FALSE,0,,1,,0.032258065,0.047619048
20/08/2008,Turkey,Chile,1,0,Friendly,İzmit,Turkey,FALSE,1,,1,,0.032258065,0
20/08/2008,Ukraine,Poland,1,0,Friendly,Lviv,Ukraine,FALSE,1,,1,,0.032258065,0
20/08/2008,Venezuela,Syria,4,1,Friendly,Puerto la Cruz,Venezuela,FALSE,1,,1,,0.129032258,0.047619048
20/08/2008,Wales,Georgia,1,2,Friendly,Swansea,Wales,FALSE,-1,,1,,0.032258065,0.095238095
20/08/2008,Zimbabwe,Botswana,1,0,Friendly,Harare,Zimbabwe,FALSE,1,,1,,0.032258065,0
21/08/2008,Indonesia,Cambodia,7,0,Friendly,Jakarta,Indonesia,FALSE,1,,1,,0.225806452,0
22/08/2008,Cambodia,Myanmar,1,7,Friendly,Jakarta,Indonesia,TRUE,-1,,0,,0.032258065,0.333333333
24/08/2008,Libya,Chad,3,0,Friendly,Tripoli,Libya,FALSE,1,,1,,0.096774194,0
24/08/2008,Qatar,North Korea,2,1,Friendly,Doha,Qatar,FALSE,1,,1,,0.064516129,0.047619048
25/08/2008,Indonesia,Myanmar,4,0,Friendly,Jakarta,Indonesia,FALSE,1,,1,,0.129032258,0
27/08/2008,Bermuda,Antigua and Barbuda,0,4,CFU Caribbean Cup qualification,George Town,Cayman Islands,TRUE,-1,,0,,0,0.19047619
27/08/2008,Cayman Islands,Saint Martin,3,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,FALSE,1,,1,,0.096774194,0
27/08/2008,Iran,Azerbaijan,1,0,Friendly,Tehran,Iran,FALSE,1,,1,,0.032258065,0
28/08/2008,Libya,Niger,6,2,Friendly,Tripoli,Libya,FALSE,1,,1,,0.193548387,0.095238095
29/08/2008,United Arab Emirates,Bahrain,2,3,Friendly,Abu Dhabi,United Arab Emirates,FALSE,-1,,1,,0.064516129,0.142857143
29/08/2008,Uzbekistan,North Korea,0,0,Friendly,Tashkent,Uzbekistan,FALSE,0,,1,,0,0
30/08/2008,Cayman Islands,Antigua and Barbuda,1,1,CFU Caribbean Cup qualification,George Town,Cayman Islands,FALSE,0,,1,,0.032258065,0.047619048
30/08/2008,Saudi Arabia,Qatar,2,1,Friendly,Dammam,Saudi Arabia,FALSE,1,,1,,0.064516129,0.047619048
30/08/2008,Saint Martin,Bermuda,0,7,CFU Caribbean Cup qualification,George Town,Cayman Islands,TRUE,-1,,0,,0,0.333333333
30/08/2008,Suriname,French Guiana,2,1,Friendly,Paramaribo,Suriname,FALSE,1,,1,,0.064516129,0.047619048
31/08/2008,Antigua and Barbuda,Saint Martin,3,2,CFU Caribbean Cup qualification,George Town,Cayman Islands,TRUE,1,,0,,0.096774194,0.095238095
31/08/2008,Cayman Islands,Bermuda,0,0,CFU Caribbean Cup qualification,George Town,Cayman Islands,FALSE,0,,1,,0,0
03/09/2008,Trinidad and Tobago,Guyana,3,0,Friendly,Port of Spain,Trinidad and Tobago,FALSE,1,,1,,0.096774194,0
05/09/2008,Algeria,Senegal,3,2,FIFA World Cup qualification,Blida,Algeria,FALSE,1,,1,,0.096774194,0.095238095
05/09/2008,Djibouti,Malawi,0,3,FIFA World Cup qualification,Djibouti,Djibouti,FALSE,-1,,1,,0,0.142857143
05/09/2008,South Korea,Jordan,1,0,Friendly,Seoul,South Korea,FALSE,1,,1,,0.032258065,0
05/09/2008,Libya,Ghana,1,0,FIFA World Cup qualification,Tripoli,Libya,FALSE,1,,1,,0.032258065,0
06/09/2008,Albania,Sweden,0,0,FIFA World Cup qualification,Tirana,Albania,FALSE,0,,1,,0,0
06/09/2008,Andorra,England,0,2,FIFA World Cup qualification,Barcelona,Spain,TRUE,-1,,0,,0,0.095238095
06/09/2008,Argentina,Paraguay,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE,0,,1,,0.032258065,0.047619048
06/09/2008,Armenia,Turkey,0,2,FIFA World Cup qualification,Yerevan,Armenia,FALSE,-1,,1,,0,0.095238095
06/09/2008,Austria,France,3,1,FIFA World Cup qualification,Vienna,Austria,FALSE,1,,1,,0.096774194,0.047619048
06/09/2008,Bahrain,Japan,2,3,FIFA World Cup qualification,Riffa,Bahrain,FALSE,-1,,1,,0.064516129,0.142857143
06/09/2008,Belgium,Estonia,3,2,FIFA World Cup qualification,Liège,Belgium,FALSE,1,,1,,0.096774194,0.095238095
06/09/2008,Burkina Faso,Tunisia,0,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE,0,,1,,0,0
06/09/2008,Cape Verde,Cameroon,1,2,FIFA World Cup qualification,Praia,Cape Verde,FALSE,-1,,1,,0.032258065,0.095238095
06/09/2008,Colombia,Uruguay,0,1,FIFA World Cup qualification,Bogotá,Colombia,FALSE,-1,,1,,0,0.047619048
06/09/2008,Croatia,Kazakhstan,3,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE,1,,1,,0.096774194,0
06/09/2008,Cuba,United States,0,1,FIFA World Cup qualification,Havana,Cuba,FALSE,-1,,1,,0,0.047619048
06/09/2008,Cyprus,Italy,1,2,FIFA World Cup qualification,Larnaca,Cyprus,FALSE,-1,,1,,0.032258065,0.095238095
06/09/2008,Ecuador,Bolivia,3,1,FIFA World Cup qualification,Quito,Ecuador,FALSE,1,,1,,0.096774194,0.047619048
06/09/2008,Fiji,Vanuatu,2,0,Oceania Nations Cup,Ba,Fiji,FALSE,1,,1,,0.064516129,0
06/09/2008,Gambia,Liberia,3,0,FIFA World Cup qualification,Bakau,Gambia,FALSE,1,,1,,0.096774194,0
06/09/2008,Georgia,Republic of Ireland,1,2,FIFA World Cup qualification,Mainz,Germany,TRUE,-1,,0,,0.032258065,0.095238095
06/09/2008,Hungary,Denmark,0,0,FIFA World Cup qualification,Budapest,Hungary,FALSE,0,,1,,0,0
06/09/2008,Israel,Switzerland,2,2,FIFA World Cup qualification,Ramat Gan,Israel,FALSE,0,,1,,0.064516129,0.095238095
06/09/2008,Kenya,Namibia,1,0,FIFA World Cup qualification,Nairobi,Kenya,FALSE,1,,1,,0.032258065,0
06/09/2008,Liechtenstein,Germany,0,6,FIFA World Cup qualification,Vaduz,Liechtenstein,FALSE,-1,,1,,0,0.285714286
06/09/2008,Luxembourg,Greece,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE,-1,,1,,0,0.142857143
06/09/2008,North Macedonia,Scotland,1,0,FIFA World Cup qualification,Skopje,North Macedonia,FALSE,1,,1,,0.032258065,0
06/09/2008,Malta,Portugal,0,4,FIFA World Cup qualification,Attard,Malta,FALSE,-1,,1,,0,0.19047619
06/09/2008,Martinique,French Guiana,2,1,Friendly,Fort-de-France,Martinique,FALSE,1,,1,,0.064516129,0.047619048
06/09/2008,Mauritania,Rwanda,0,1,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE,-1,,1,,0,0.047619048
06/09/2008,Mauritius,Tanzania,1,4,FIFA World Cup qualification,Curepipe,Mauritius,FALSE,-1,,1,,0.032258065,0.19047619
06/09/2008,Moldova,Latvia,1,2,FIFA World Cup qualification,Tiraspol,Moldova,FALSE,-1,,1,,0.032258065,0.095238095
06/09/2008,Montenegro,Bulgaria,2,2,FIFA World Cup qualification,Podgorica,Montenegro,FALSE,0,,1,,0.064516129,0.095238095
06/09/2008,Netherlands,Australia,1,2,Friendly,Eindhoven,Netherlands,FALSE,-1,,1,,0.032258065,0.095238095
06/09/2008,New Caledonia,New Zealand,1,3,Oceania Nations Cup,Nouméa,New Caledonia,FALSE,-1,,1,,0.032258065,0.142857143
06/09/2008,Norway,Iceland,2,2,FIFA World Cup qualification,Oslo,Norway,FALSE,0,,1,,0.064516129,0.095238095
06/09/2008,Oman,Morocco,0,0,Friendly,Muscat,Oman,FALSE,0,,1,,0,0
06/09/2008,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,FALSE,1,,1,,0.032258065,0
06/09/2008,Poland,Slovenia,1,1,FIFA World Cup qualification,Wrocław,Poland,FALSE,0,,1,,0.032258065,0.047619048
06/09/2008,Qatar,Uzbekistan,3,0,FIFA World Cup qualification,Doha,Qatar,FALSE,1,,1,,0.096774194,0
06/09/2008,Romania,Lithuania,0,3,FIFA World Cup qualification,Cluj,Romania,FALSE,-1,,1,,0,0.142857143
06/09/2008,Saudi Arabia,Iran,1,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE,0,,1,,0.032258065,0.047619048
